"start_date","neparea_km2","neppix","eezarea_km2","eezpix","nsbarea_km2","nsbpix","ssbarea_km2","ssbpix","oparea_km2","oppix","neparea_perc","eezarea_perc","nsbarea_perc","ssbarea_perc","oparea_perc"
1981-09-01,223683.158360116,0,1920.94264691101,0,0,0,0,0,1920.94264691101,0,1.08645037965495,0.437059754686293,0,0,0.612825071725758
1981-09-02,292397.414918524,0,0,0,0,0,0,0,0,0,1.42020206070641,0,0,0,0
1981-09-03,423960.740274151,0,8820.50532933878,0,5659.59523120111,0,0,0,3170.69787384329,0,2.05921764788426,2.00687298064268,6.11109764462587,0,1.01152585428998
1981-09-04,443751.323096881,0,20848.5190754765,0,15062.786307153,0,0,0,5286.93303414287,0,2.15534239137851,4.74352977032029,16.2644419190399,0,1.68665374839168
1981-09-05,485287.105814909,0,4361.92303771364,0,3327.33282611325,0,0,0,526.002701714142,0,2.35708563943572,0.992440360408078,3.59277562544552,0,0.167807010752906
1981-09-06,424846.780879926,0,27478.8797183889,0,0,0,0,0,26970.2922085026,0,2.06352123139763,6.2520931835658,0,0,8.60414613820896
1981-09-07,385669.011151612,0,36506.9608716979,0,0,0,513.614013629562,0,35484.7593481821,0,1.87323107675472,8.30619455952218,0,1.87245098691188,11.320457811528
1981-09-08,234955.629053295,0,22509.9093866859,0,458.89055970697,0,513.614013629562,0,21028.8173034631,0,1.14120184218811,5.12153524748694,0.495499219291547,1.87245098691188,6.70867841526954
1981-09-09,190417.282069865,0,17555.4721512887,0,9137.02102790448,0,0,0,8421.16077645249,0,0.924874853852897,3.99428393355865,9.86594012495732,0,2.68654478838415
1981-09-10,167646.425926445,0,7479.28639792099,0,7479.28639792099,0,0,0,0,0,0.814274639319725,1.70171404313421,8.07595731190076,0,0
1981-09-11,306559.837120054,0,2833.69478206018,0,1392.84745317068,0,0,0,1432.80081126041,0,1.48899029264345,0.644732391305186,1.5039638777468,0,0.45709655170671
1981-09-12,673249.521386994,0,3252.65956327463,0,3252.65956327463,0,0,0,0,0,3.27003697317174,0.740056759679348,3.51214519482145,0,0
1981-09-13,841376.08414698,0,6538.84941351561,0,6030.26190362936,0,0,0,0,0,4.08664368276851,1.48774245040442,6.51133478814627,0,0
1981-09-14,899188.430229977,0,8382.4765893156,0,7873.88907942935,0,0,0,0,0,4.36744374751676,1.90721111204503,8.50203999432203,0,0
1981-09-15,800550.602993057,0,16010.7187078674,0,4759.58681295927,0,0,0,10750.4220555264,0,3.88835043698079,3.64281609451714,5.13928975021327,0,3.4296329345669
1981-09-16,662981.03522924,0,11825.2853320449,0,6659.38035037505,0,0,0,4156.23420177176,0,3.22016195903852,2.69053129442983,7.19064207091856,0,1.32593470549765
1981-09-17,376124.13549792,0,3465.22426017911,0,1944.51831769164,0,0,0,0,0,1.82687070767848,0.788420241240566,2.09964508515838,0,0
1981-09-18,359342.220327813,0,508.587509886246,0,0,0,0,0,0,0,1.74535934919459,0.115715652762897,0,0,0
1981-09-19,484580.551931559,0,0,0,0,0,0,0,0,0,2.35365384000818,0,0,0,0
1981-09-20,759440.637595622,0,0,0,0,0,0,0,0,0,3.68867542415869,0,0,0,0
1981-09-21,651184.750463971,0,1360.35949673047,0,1360.35949673047,0,0,0,0,0,3.16286628172556,0.309513867518258,1.46888414748871,0,0
1981-09-22,533013.698044448,0,15919.2119764905,0,14035.3344821741,0,0,0,1889.20470612622,0,2.58889823823648,3.62199615508164,15.1550236353824,0,0.60269993557495
1981-09-23,707521.764947723,0,15914.177388421,0,15914.177388421,0,0,0,0,0,3.43650052054456,3.62085066756272,17.1837539579484,0,0
1981-09-24,886609.12170344,0,39249.1516939659,0,38784.8692095757,0,0,0,464.282484390228,0,4.30634484930446,8.93010764199276,41.8789883713043,0,0.14811683589564
1981-09-25,664562.72080465,0,46215.1487312163,0,46215.1487312163,0,0,0,0,0,3.22784435634772,10.5150362504246,49.9020292123316,0,0
1981-09-26,551735.276574678,0,41366.6369952466,0,40443.4639511494,0,0,0,925.873586565918,0,2.67983072618518,9.41188548570807,43.6698999125999,0,0.2953750587029
1981-09-27,620600.515218944,0,26489.5983974984,0,26489.5983974984,0,0,0,0,0,3.01431574159093,6.02700835236619,28.6028445076068,0,0
1981-09-28,655989.843937708,0,23744.7124685048,0,23744.7124685048,0,0,0,0,0,3.18620507784724,5.40248206955552,25.6389813247833,0,0
1981-09-29,569730.660909331,0,22384.2985583529,0,22384.2985583529,0,0,0,0,0,2.76723601984142,5.09295582170064,24.1700384229637,0,0
1981-09-30,467586.939102424,0,0,0,0,0,0,0,0,0,2.2711142458551,0,0,0,0
1981-10-01,563151.68150948,0,0,0,0,0,0,0,0,0,2.7352812910227,0,0,0,0
1981-10-02,574079.726774753,0,0,0,0,0,0,0,0,0,2.78835984648654,0,0,0,0
1981-10-03,547854.967521823,0,0,0,0,0,0,0,0,0,2.66098369597262,0,0,0,0
1981-10-04,531307.152930554,0,0,0,0,0,0,0,0,0,2.58060938627068,0,0,0,0
1981-10-05,253316.069744607,0,0,0,0,0,0,0,0,0,1.2303802492973,0,0,0,0
1981-10-06,213470.524444873,0,0,0,0,0,0,0,0,0,1.03684664517696,0,0,0,0
1981-10-07,257090.781075941,0,0,0,0,0,0,0,0,0,1.24871438133067,0,0,0,0
1981-10-08,390147.763955352,0,0,0,0,0,0,0,0,0,1.89498480519667,0,0,0,0
1981-10-09,623601.291755297,0,4655.25154183014,0,4655.25154183014,0,0,0,0,0,3.02889079869886,1.05917951280173,5.02663098159081,0,0
1981-10-10,863143.475014627,0,16660.9346394821,0,16660.9346394821,0,0,0,0,0,4.19236997099526,3.79075555331441,17.9900848511734,0,0
1981-10-11,961985.562210797,0,23245.9270859724,0,21198.9957003136,0,2054.45605451825,0,0,0,4.67245539158504,5.28899663193392,22.8901763112707,7.48980394764754,0
1981-10-12,1007030.07420276,0,26247.6688089207,0,22662.4036053263,0,3595.29809540694,0,0,0,4.89124087151936,5.97196366542294,24.470329703186,13.1071569083832,0
1981-10-13,1035731.50093803,0,31738.4338638029,0,10833.9935903945,0,19874.8243984935,0,1037.20021419217,0,5.03064643160613,7.22124220676092,11.6982911334634,72.4564236413146,0.330890824189054
1981-10-14,1178552.66025952,0,44795.7037572368,0,21383.0738973033,0,20378.3453537007,0,3044.6295979008,0,5.72434238934015,10.192079043391,23.0889396132555,74.2920789865532,0.971307162508096
1981-10-15,1066193.38686807,0,33269.5890584496,0,20859.667545903,0,9604.71254980821,0,2813.04379503139,0,5.17860270947848,7.56961612351218,22.5237777614695,35.0153091926038,0.897425942533967
1981-10-16,1011614.24861607,0,15160.5112667262,0,11410.6780129516,0,1001.94554428162,0,2753.32513704272,0,4.91350664274798,3.44937385080663,12.3209813917618,3.65273118224377,0.878374311333984
1981-10-17,991104.305817754,0,26539.7536941572,0,13678.9137724379,0,4015.42672632564,0,8864.0320262554,0,4.81388789941794,6.03841986519254,14.770168946878,14.6387939913251,2.82783094591841
1981-10-18,1074385.34237436,0,50043.6398813897,0,24427.3323394008,0,7552.68488834586,0,18076.8677313659,0,5.21839181669234,11.3861082762366,26.3760581853705,27.534358288007,5.76693832159192
1981-10-19,1141731.4138819,0,60044.1947950839,0,38181.2721772824,0,6054.85301608324,0,15304.7498041593,0,5.54549809279314,13.6614703669969,41.2272385108169,22.0738048509487,4.88256867614496
1981-10-20,1336300.53808913,0,33467.3612761269,0,31495.3695897049,0,1518.17764890184,0,458.89055970697,0,6.49053883888161,7.61461396719106,34.0079583527778,5.53472678228769,0.146396687386224
1981-10-21,1419560.41318313,0,18084.1906236898,0,15765.5064224,0,0,0,2321.38474375848,0,6.89493997291902,4.11457985505184,17.0232225501073,0,0.740575349495469
1981-10-22,1278473.36250734,0,10986.0251633544,0,9435.20078835492,0,0,0,1555.80032128825,0,6.20966674584697,2.49957981337667,10.1879076080236,0,0.496336236283581
1981-10-23,1673323.66228952,0,6622.83346911096,0,6622.83346911096,0,0,0,0,0,8.12749221491771,1.50685080368873,7.15117960922517,0,0
1981-10-24,2050421.07912584,0,10870.7867417387,0,10870.7867417387,0,0,0,0,0,9.95909024264733,2.473360354736,11.7380195117896,0,0
1981-10-25,2023935.91065107,0,18571.599294165,0,15348.5632063414,0,0,0,3231.13771522983,0,9.83044925976962,4.22547682237799,16.5730170846084,0,1.03080755965082
1981-10-26,1785454.10876362,0,31312.8898003404,0,19800.1908037049,0,0,0,11520.8279558403,0,8.67212046067299,7.12442089651294,21.3797797264,0,3.67541021057097
1981-10-27,1658933.41350057,0,26077.9621078204,0,17058.677005827,0,0,0,9024.70440812988,0,8.05759740757191,5.9333513886479,18.4195576913403,0,2.87908914673191
1981-10-28,973654.429250598,0,12428.9737895557,0,9387.22883576184,0,0,0,3047.12771822293,0,4.72913218888385,2.82788465558869,10.1361086233748,0,0.972104120589093
1981-10-29,733746.792061768,0,8117.94248165489,0,6572.10420012195,0,0,0,1548.33640185507,0,3.56387797208538,1.84702336391717,7.09640333926804,0,0.493955073592779
1981-10-30,533281.603628236,0,2425.59361463771,0,1400.89397079977,0,0,0,1027.21792462811,0,2.59019948114342,0.551879751270527,1.51265231798356,0,0.327706243260562
1981-10-31,368664.565055558,0,0,0,0,0,0,0,0,0,1.79063886439362,0,0,0,0
1981-11-01,428457.20061431,0,2555.52895338211,0,0,0,0,0,2555.52895338211,0,2.08105738351516,0.581443105162445,0,0,0.815272760314844
1981-11-02,433185.153467692,0,1343.99335184427,0,1343.99335184427,0,0,0,0,0,2.10402150030521,0.305790183585984,1.4512123696707,0,0
1981-11-03,474229.477357432,0,4690.78905535367,0,3676.14232916681,0,0,0,0,0,2.30337768607981,1.0672651352266,3.96941191222134,0,0
1981-11-04,405243.75720927,0,4656.07077690518,0,2788.22140802179,0,0,0,1870.53154142642,0,1.96830748054795,1.05936590810172,3.01065581250786,0,0.596742764747959
1981-11-05,453147.733902518,0,5511.67778239828,0,5047.39529800806,0,0,0,464.282484390228,0,2.20098165256393,1.25403668004279,5.45005857434907,0,0.14811683589564
1981-11-06,412264.691250136,0,4697.82827510797,0,4184.21426147841,0,513.614013629562,0,0,0,2.00240882510224,1.06886672373001,4.51801601940782,1.87245098691188,0
1981-11-07,401616.154114251,0,6636.10321398857,0,6122.48920035901,0,513.614013629562,0,0,0,1.95068786721311,1.50986998359516,6.61091965116043,1.87245098691188,0
1981-11-08,470841.129472162,0,30077.0099574662,0,6618.33602381529,0,13678.4192882023,0,9795.60300100299,0,2.28692015805963,6.84322908591052,7.14632337371178,49.8665710356989,3.12502360304191
1981-11-09,510272.485336891,0,38183.1077572363,0,7111.60517395126,0,18738.9318472574,0,12348.0926620064,0,2.47844200469134,8.68755750536005,7.67894378531722,68.3153701027679,3.93932675889045
1981-11-10,499938.386384739,0,13999.7652636934,0,5865.0035393569,0,8139.8382465233,0,0,0,2.42824830297383,3.18527676068559,6.33289269831402,29.6749071356109,0
1981-11-11,663741.292980404,0,24484.0636109733,0,14783.6086712772,0,8149.69077461859,0,1555.80032128825,0,3.22385460326102,5.57070189094057,15.9629924825807,29.71082589068,0.496336236283581
1981-11-12,841991.787497233,0,44166.2281932881,0,34002.8542309691,0,7580.46549164549,0,2593.00053548042,0,4.08963421251398,10.0488585073678,36.7154812160184,27.6356363230392,0.827227060472635
1981-11-13,817422.143723501,0,47703.7696653408,0,39186.7419160205,0,4023.05143157886,0,4499.16976830806,0,3.97029711533753,10.8537326198012,42.3129210554396,14.6665909098231,1.43533907188926
1981-11-14,716329.773682478,0,30138.7699136363,0,28081.9366102853,0,503.520955207199,0,1555.80032128825,0,3.47928185689565,6.85728093245396,30.3222138094895,1.83565534523856,0.496336236283581
1981-11-15,604897.605054242,0,21872.9748527902,0,16709.3858344843,0,2064.44853580676,0,3111.60064257651,0,2.93804521306656,4.97661761989232,18.0424013104894,7.5262329214564,0.992672472567162
1981-11-16,570428.178301595,0,32616.2485658898,0,19983.2878222376,0,6671.94552601601,0,5966.23404089508,0,2.77062392817209,7.42096575341185,21.5774835749941,24.3235010207906,1.90336645913071
1981-11-17,647346.401785172,0,40029.7289499501,0,25438.9982551651,0,6666.92908010973,0,7931.53871872437,0,3.14422305704159,9.10770737645791,27.4684312160233,24.3052128728064,2.53034404333419
1981-11-18,713763.312025998,0,46742.0957308557,0,28858.8667618573,0,2580.56066975845,0,14804.2848033883,0,3.46681630847665,10.6349291200871,31.1611246901009,9.4077911518205,4.72290878182856
1981-11-19,549807.12756319,0,70426.0920586185,0,36516.7159085925,0,12777.4537585852,0,19619.1557949841,0,2.67046552300707,16.0235968357258,39.4298898529378,46.5819764757034,6.25896383559073
1981-11-20,415055.770513665,0,45597.1490365101,0,21994.4440455828,0,14806.7371981635,0,7283.0389149319,0,2.01596536260707,10.374426745295,23.7490827013244,53.9800101709109,2.32345762774426
1981-11-21,375655.374505434,0,46005.6895597794,0,21504.0310231273,0,14247.5046657384,0,8741.26458941305,0,1.82459389094365,10.4673793491464,23.2195462691253,51.9412505587019,2.78866529804783
1981-11-22,371911.268580923,0,46643.8790842063,0,36451.8928904158,0,2542.7875851703,0,5635.57628781366,0,1.80640841228278,10.6125825166839,39.359895484522,9.27008414297942,1.7978789988077
1981-11-23,357395.724229236,0,84283.4240801828,0,54031.7875398669,0,14695.3441726906,0,15569.2251471303,0,1.7359050324691,19.1764666747554,58.3422517125365,53.5739114762745,4.96694241905006
1981-11-24,394990.765358937,0,92161.750112013,0,45110.7869724104,0,20284.7301686771,0,26286.2066364047,0,1.91850772373988,20.9689716453475,48.7095653933914,73.9507918702834,8.38590704061715
1981-11-25,267669.558423457,0,74327.1136330492,0,30712.3690230049,0,18761.495932604,0,24373.2223429194,0,1.30009650929128,16.9111712435762,33.1624927808723,68.3976305994732,7.7756208674456
1981-11-26,235621.724925733,0,60609.1920902681,0,31205.6634897319,0,11656.5404567333,0,17261.5153210257,0,1.14443713320779,13.7900205762542,33.6951405287365,42.4955318643827,5.50682207077519
1981-11-27,202084.066005468,0,29276.1068157803,0,21412.3799849056,0,3506.80940498566,0,3871.43549251221,0,0.981541533316453,6.6610047330931,23.1205836364769,12.7845591378532,1.23507733934461
1981-11-28,178747.725480834,0,16395.2243212935,0,6908.49453831366,0,513.614013629562,0,8485.3927112421,0,0.868194707347878,3.73030018955232,7.45962970430298,1.87245098691188,2.70703625912526
1981-11-29,276905.219425499,0,19388.1792897442,0,4056.61021660574,0,0,0,15347.5507085679,0,1.34495499338814,4.41126802917089,4.38023217688723,0,4.89622315320929
1981-11-30,269280.977976386,0,17623.8612285832,0,0,0,0,0,17623.8612285832,0,1.30792332735795,4.00984406149564,0,0,5.62241878426662
1981-12-01,231970.085146784,0,15475.4855472966,0,0,0,0,0,15475.4855472966,0,1.12670077141244,3.52103792782632,0,0,4.93703732163136
1981-12-02,259261.050160205,0,12866.2299421561,0,466.964656933258,0,1032.22426790338,0,11376.8587052367,0,1.25925558473569,2.92737074232737,0.504217439327855,3.7631164607282,3.62948069441945
1981-12-03,335862.701420198,0,15414.2949315583,0,466.964656933258,0,4627.52236331032,0,10339.6584910446,0,1.63131709219898,3.50711561965814,0.504217439327855,16.8702733691114,3.2985898702304
1981-12-04,442509.407979889,0,12831.2361860245,0,466.964656933258,0,3597.79621572906,0,8776.34351443446,0,2.149310291509,2.91940883753284,0.504217439327855,13.1162641518354,2.7998562853357
1981-12-05,634128.858104454,0,9225.98610894652,0,466.964656933258,0,3084.1822020995,0,5687.18536604617,0,3.08002418996862,2.09912942065163,0.504217439327855,11.2438131649235,1.81434348676126
1981-12-06,686537.00457919,0,466.964656933258,0,466.964656933258,0,0,0,0,0,3.33457554310546,0.106245472104339,0.504217439327855,0,0
1981-12-07,751272.644071145,0,0,0,0,0,0,0,0,0,3.64900270257005,0,0,0,0
1981-12-08,777091.147988791,0,0,0,0,0,0,0,0,0,3.77440563227247,0,0,0,0
1981-12-09,800146.938013607,0,0,0,0,0,0,0,0,0,3.88638979777401,0,0,0,0
1981-12-10,838961.129426638,0,0,0,0,0,0,0,0,0,4.07491401795154,0,0,0,0
1981-12-11,848065.267964134,0,516.112133951691,0,0,0,0,0,516.112133951691,0,4.11913368492606,0.117427682194613,0,0,0.164651691197593
1981-12-12,837527.873875548,0,4148.80085676868,0,0,0,0,0,4148.80085676868,0,4.06795255939096,0.943950038080237,0,0,1.32356329675622
1981-12-13,963164.367818665,0,3630.20074967259,0,0,0,0,0,3630.20074967259,0,4.67818096256498,0.825956283320207,0,0,1.15811788466169
1981-12-14,942952.359142869,0,1037.20021419217,0,0,0,0,0,1037.20021419217,0,4.58000931361118,0.235987509520059,0,0,0.330890824189054
1981-12-15,873123.522941036,0,5135.92838567473,0,0,0,1032.22426790338,0,2593.00053548042,0,4.24084401319904,1.16854483080949,0,3.7631164607282,0.827227060472635
1981-12-16,1005547.67668988,0,7185.22669381369,0,0,0,1027.22802725912,0,3632.67853134029,0,4.88404072577537,1.63480852549842,0,3.74490197382377,1.15890835424217
1981-12-17,1356720.7817258,0,5654.50815411638,0,0,0,1027.22802725912,0,3114.0784242442,0,6.58972190485026,1.28653395804598,0,3.74490197382377,0.99346294214764
1981-12-18,1373386.06266314,0,3556.82683861591,0,0,0,513.614013629562,0,2537.15360868573,0,6.67066675976991,0.809261988142588,0,1.87245098691188,0.809410600947591
1981-12-19,1225699.87635261,0,4634.96616682217,0,0,0,513.614013629562,0,3617.76088395062,0,5.95334090312878,1.05456411158766,0,1.87245098691188,1.15414928017702
1981-12-20,1101855.66881296,0,9801.06322989476,0,0,0,2568.07006814781,0,7240.48752271333,0,5.35181780552078,2.22997302798759,0,9.36225493455943,2.30988275083145
1981-12-21,1115960.09200512,0,4542.06759762662,0,933.929313866516,0,1027.22802725912,0,2580.56066975845,0,5.42032433075171,1.03342749622405,1.00843487865571,3.74490197382377,0.823258455987965
1981-12-22,1239219.01579144,0,991.214284049698,0,0,0,513.614013629562,0,474.955425948853,0,6.01900464949039,0.225524625904346,0,1.87245098691188,0.151521750762154
1981-12-23,1112138.46040426,0,1530.78903340205,0,0,0,513.614013629562,0,0,0,5.40176230250563,0.348290606432751,0,1.87245098691188,0
1981-12-24,706146.360826812,0,1496.86559788577,0,466.964656933258,0,1027.22802725912,0,0,0,3.4298200518839,0.340572224820106,0.504217439327855,3.74490197382377,0
1981-12-25,475358.131780992,0,2542.17593003465,0,477.600270420135,0,1027.22802725912,0,1037.20021419217,0,2.30885966798656,0.578404977440128,0.515701524297482,3.74490197382377,0.330890824189054
1981-12-26,447583.615469617,0,13907.1654000796,0,6691.60830039987,0,2580.56066975845,0,4649.985151854,0,2.17395620000779,3.16420810788634,7.22544105237258,9.4077911518205,1.48345266257221
1981-12-27,499028.468743397,0,482.861551895905,0,482.861551895905,0,0,0,0,0,2.42382874642725,0.109862390612458,0.521382532129461,0,0
1981-12-28,752115.453763629,0,0,0,0,0,0,0,0,0,3.6530963094249,0,0,0,0
1981-12-29,949330.936308893,0,0,0,0,0,0,0,0,0,4.61099066971546,0,0,0,0
1981-12-30,988962.841317639,0,1381.70459875125,0,1381.70459875125,0,0,0,0,0,4.80348660261837,0.31437038161979,1.49193208596395,0,0
1981-12-31,980838.290971567,0,0,0,0,0,0,0,0,0,4.7640248886801,0,0,0,0
1982-01-01,1249103.68153739,0,0,0,0,0,0,0,0,0,6.06701541136976,0,0,0,0
1982-01-02,1076715.44532835,0,0,0,0,0,0,0,0,0,5.22970934840801,0,0,0,0
1982-01-03,890695.532818661,0,0,0,0,0,0,0,0,0,4.32619293684089,0,0,0,0
1982-01-04,1015316.92299378,0,0,0,0,0,0,0,0,0,4.93149088444456,0,0,0,0
1982-01-05,1194184.1806139,0,0,0,0,0,0,0,0,0,5.8002661707643,0,0,0,0
1982-01-06,1007595.24337924,0,0,0,0,0,0,0,0,0,4.89398595197536,0,0,0,0
1982-01-07,856470.51793718,0,0,0,0,0,0,0,0,0,4.15995878365615,0,0,0,0
1982-01-08,863762.171218127,0,1376.67167912091,0,0,0,0,0,1376.67167912091,0,4.19537503731368,0.313225273710124,0,0,0.439190062158673
1982-01-09,909907.258468293,0,4130.01503736273,0,0,0,0,0,4130.01503736273,0,4.41950611597736,0.939675821130373,0,0,1.31757018647602
1982-01-10,905672.040732591,0,9952.69993683339,0,0,0,1027.22802725912,0,6402.79061135144,0,4.39893526052893,2.2644739549375,0,3.74490197382377,2.04263808810541
1982-01-11,662632.311031814,0,6848.85585136481,0,0,0,1027.22802725912,0,2294.45279853485,0,3.21846817243668,1.55827622604599,0,3.74490197382377,0.731983436931121
1982-01-12,544055.886551674,0,4499.67959890736,0,456.180906638702,0,513.614013629562,0,0,0,2.64253119828519,1.02378322685887,0.492573399721986,1.87245098691188,0
1982-01-13,519476.544749144,0,6404.2973808447,0,3416.59246684178,0,0,0,976.169276240509,0,2.52314699686026,1.45712868976651,3.68915608339931,0,0.311420545371589
1982-01-14,524146.315475723,0,1456.43367957138,0,1456.43367957138,0,0,0,0,0,2.54582851752542,0.331373009878213,1.57262278752991,0,0
1982-01-15,571568.919701862,0,4342.96593795094,0,2440.42319060127,0,0,0,1907.75623720926,0,2.77616461767458,0.988127173137667,2.63511148814237,0,0.608618302468864
1982-01-16,530274.100599975,0,11041.4652970725,0,1952.33855248102,0,0,0,9091.73348952127,0,2.57559175282439,2.51219375126887,2.10808919051389,0,2.90047297184373
1982-01-17,512481.923068507,0,12874.6794158766,0,0,0,0,0,12874.6794158766,0,2.48917345394276,2.92929319686678,0,0,4.10732009577078
1982-01-18,541966.263173727,0,5197.9671912644,0,0,0,0,0,5197.9671912644,0,2.63238169874776,1.18266012217212,0,0,1.65827158969953
1982-01-19,813476.812555347,0,2839.11555802393,0,0,0,0,0,2839.11555802393,0,3.95113426652526,0.645965745677704,0,0,0.905743437099259
1982-01-20,871487.694035051,0,0,0,0,0,0,0,0,0,4.23289863658245,0,0,0,0
1982-01-21,629046.043040619,0,0,0,0,0,0,0,0,0,3.05533647366354,0,0,0,0
1982-01-22,380356.703994731,0,0,0,0,0,0,0,0,0,1.84742869552159,0,0,0,0
1982-01-23,333551.387469277,0,0,0,0,0,0,0,0,0,1.62009082045868,0,0,0,0
1982-01-24,295248.654009303,0,0,0,0,0,0,0,0,0,1.43405080021534,0,0,0,0
1982-01-25,471702.482197036,0,0,0,0,0,0,0,0,0,2.29110383018683,0,0,0,0
1982-01-26,492180.972169732,0,0,0,0,0,0,0,0,0,2.39056980415066,0,0,0,0
1982-01-27,568195.249442579,0,0,0,0,0,0,0,0,0,2.75977838028013,0,0,0,0
1982-01-28,842314.340089493,0,0,0,0,0,0,0,0,0,4.09120088113977,0,0,0,0
1982-01-29,899428.74374222,0,0,0,0,0,0,0,0,0,4.36861097310731,0,0,0,0
1982-01-30,886274.814230033,0,0,0,0,0,0,0,0,0,4.30472108610267,0,0,0,0
1982-01-31,956595.275311724,0,0,0,0,0,0,0,0,0,4.64627425532569,0,0,0,0
1982-02-01,964175.816091276,0,0,0,0,0,0,0,0,0,4.68309366304648,0,0,0,0
1982-02-02,1184177.33452176,0,0,0,0,0,0,0,0,0,5.75166196732023,0,0,0,0
1982-02-03,1291893.78497847,0,0,0,0,0,0,0,0,0,6.27485101450526,0,0,0,0
1982-02-04,1306890.42229683,0,466.964656933258,0,0,0,0,0,466.964656933258,0,6.34769110862559,0.106245472104339,0,0,0.148972510886097
1982-02-05,1273390.7907859,0,0,0,0,0,0,0,0,0,6.18498021147906,0,0,0,0
1982-02-06,1061668.71127291,0,0,0,0,0,0,0,0,0,5.15662592966988,0,0,0,0
1982-02-07,950426.379492112,0,0,0,0,0,0,0,0,0,4.61631134146841,0,0,0,0
1982-02-08,1009353.67001767,0,3424.38377079228,0,0,0,0,0,3424.38377079228,0,4.90252679744143,0.779128066744166,0,0,1.09245751471388
1982-02-09,1028977.01088648,0,5053.03226020642,0,0,0,0,0,5053.03226020642,0,4.99783923085538,1.14968400728627,0,0,1.61203399917906
1982-02-10,1264940.5891071,0,5943.90005164447,0,0,0,0,0,5943.90005164447,0,6.14393677803773,1.35237743960188,0,0,1.89624140071919
1982-02-11,1637175.85536129,0,0,0,0,0,0,0,0,0,7.95191887784223,0,0,0,0
1982-02-12,1413004.78051365,0,0,0,0,0,0,0,0,0,6.86309864139074,0,0,0,0
1982-02-13,1616989.52011062,0,0,0,0,0,0,0,0,0,7.85387192715663,0,0,0,0
1982-02-14,1803479.85988319,0,0,0,0,0,0,0,0,0,8.7596732486924,0,0,0,0
1982-02-15,1688047.45940379,0,0,0,0,0,0,0,0,0,8.19900709821083,0,0,0,0
1982-02-16,1340674.66750098,0,0,0,0,0,0,0,0,0,6.51178440155608,0,0,0,0
1982-02-17,1256514.5792281,0,0,0,0,0,0,0,0,0,6.10301084646951,0,0,0,0
1982-02-18,1537325.95168902,0,0,0,0,0,0,0,0,0,7.46693839675212,0,0,0,0
1982-02-19,2075720.50668262,0,0,0,0,0,0,0,0,0,10.0819719690841,0,0,0,0
1982-02-20,1925104.54542427,0,0,0,0,0,0,0,0,0,9.35041591680507,0,0,0,0
1982-02-21,1535102.73866091,0,0,0,0,0,0,0,0,0,7.45614003957512,0,0,0,0
1982-02-22,1302068.03983208,0,0,0,0,0,0,0,0,0,6.32426833822982,0,0,0,0
1982-02-23,1006299.29458428,0,0,0,0,0,0,0,0,0,4.88769140539162,0,0,0,0
1982-02-24,834086.342708071,0,447.99778394809,0,447.99778394809,0,0,0,0,0,4.05123671510965,0.101930061195328,0.483737456556899,0,0
1982-02-25,1143633.89071825,0,3605.87574809399,0,3605.87574809399,0,0,0,0,0,5.55473860377431,0.820421771792868,3.89353971278865,0,0
1982-02-26,1291728.38094026,0,0,0,0,0,0,0,0,0,6.27404763135644,0,0,0,0
1982-02-27,1141084.25486667,0,0,0,0,0,0,0,0,0,5.54235477989039,0,0,0,0
1982-02-28,1170575.23743893,0,0,0,0,0,0,0,0,0,5.68559528778974,0,0,0,0
1982-03-01,1216295.70912783,0,0,0,0,0,0,0,0,0,5.90766396827768,0,0,0,0
1982-03-02,1275782.13317819,0,0,0,0,0,0,0,0,0,6.19659518897234,0,0,0,0
1982-03-03,1291524.30498211,0,0,0,0,0,0,0,0,0,6.27305641501348,0,0,0,0
1982-03-04,1243419.11066617,0,0,0,0,0,0,0,0,0,6.03940490986179,0,0,0,0
1982-03-05,1172216.33269823,0,0,0,0,0,0,0,0,0,5.69356624358539,0,0,0,0
1982-03-06,1495953.46598622,0,0,0,0,0,0,0,0,0,7.26598829783266,0,0,0,0
1982-03-07,1432489.50970865,0,6087.8703443257,0,0,0,6087.8703443257,0,0,0,6.95773782471854,1.3851340765075,0,22.1941740916863,0
1982-03-08,1525674.77294705,0,3547.47110127556,0,0,0,3547.47110127556,0,0,0,7.41034751319857,0.807133337256807,0,12.9327969805271,0
1982-03-09,1713058.68338346,0,0,0,0,0,0,0,0,0,8.32048899245607,0,0,0,0
1982-03-10,1832562.97618061,0,0,0,0,0,0,0,0,0,8.90093271129358,0,0,0,0
1982-03-11,1787736.25731748,0,0,0,0,0,0,0,0,0,8.68320507330518,0,0,0,0
1982-03-12,1596010.19314442,0,0,0,0,0,0,0,0,0,7.75197334026956,0,0,0,0
1982-03-13,1634212.94664108,0,0,0,0,0,0,0,0,0,7.93752774831976,0,0,0,0
1982-03-14,1486968.50136905,0,0,0,0,0,0,0,0,0,7.22234746992647,0,0,0,0
1982-03-15,1255033.17585793,0,0,0,0,0,0,0,0,0,6.09581552937124,0,0,0,0
1982-03-16,1118751.76776882,0,0,0,0,0,0,0,0,0,5.43388376551462,0,0,0,0
1982-03-17,1004902.21948762,0,0,0,0,0,0,0,0,0,4.88090567874012,0,0,0,0
1982-03-18,839005.973709871,0,0,0,0,0,0,0,0,0,4.07513183090134,0,0,0,0
1982-03-19,711569.054832489,0,0,0,0,0,0,0,0,0,3.45615859254298,0,0,0,0
