"STN_ID","Date","SSTP","lat","lon","source"
"C46303 S. Georgia Strait",2023-04-12,8.146,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-13,8.405,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-14,8.423,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-15,9.118,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-16,8.895,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-17,8.269,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-18,8.097,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-19,8.066,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-20,8.076,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-21,8.21,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-22,8.408,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-23,8.582,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-24,9.015,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-25,9.813,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-26,10.154,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-27,9.814,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-28,10.107,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-29,10.483,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-04-30,11.875,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-01,11.002,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-02,10.879,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-03,11.823,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-04,12.34,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-05,11.363,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-06,11.143,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-07,11.019,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-08,11.522,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-09,11.974,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-10,12.039,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-11,12.183,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-12,12.53,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-13,13.34,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-14,12.956,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-15,13.453,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-16,14.271,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-17,15.472,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-18,15.912,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-19,14.602,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-20,14.239,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-21,13.822,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-22,14.611,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-23,13.875,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-24,14.001,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-25,15.071,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-26,14.801,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-27,15.235,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-28,15.066,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-29,15.858,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-30,15.587,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-05-31,15.703,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-01,15.434,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-02,15.965,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-03,15.775,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-04,15.406,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-05,15.522,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-06,15.225,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-07,15.949,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-08,15.669,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-09,15.819,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-10,14.762,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-11,14.381,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-12,14.952,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-13,16.321,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-14,16.04,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-15,16.118,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-16,15.919,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-17,15.983,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-18,15.373,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-19,15.384,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-20,15.033,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-21,14.906,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-22,14.59,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-23,16.478,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-24,16.265,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-25,16.267,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-26,16.891,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-27,17.088,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-28,17.32,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-29,17.833,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-06-30,18.342,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-01,19.241,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-02,17.857,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-03,17.277,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-04,17.178,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-05,17.243,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-06,17.595,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-07,17.798,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-08,16.688,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-09,16.812,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-10,15.799,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-11,15.447,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-12,16.189,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-13,15.487,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-14,17.09,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-15,17.938,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-16,17.831,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-17,19.265,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-18,19.816,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-19,20.713,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-20,20.972,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-21,20.485,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-22,19.894,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-23,18.939,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-24,19.101,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-25,17.849,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-26,18.334,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-27,19.128,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-28,19.666,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-29,19.669,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-30,18.005,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-07-31,17.938,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-01,18.517,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-02,18.217,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-03,19.058,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-04,19.869,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-05,19.647,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-06,19.055,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-07,19.649,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-08,20.211,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-09,19.547,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-10,18.878,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-11,19.294,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-12,20.373,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-13,19.667,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-14,17.275,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-15,17.935,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-16,18.508,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-17,18.694,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-18,18.001,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-19,17.745,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-20,16.414,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-30,16.208,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-08-31,16.126,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-01,16.417,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-02,16.501,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-03,16.834,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-04,16.523,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-05,16.394,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-06,16.37,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-07,16.404,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-08,16.629,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-09,16.795,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-10,17.211,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-11,16.94,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-12,16.606,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-13,16.418,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-14,16.799,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-15,16.822,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-16,16.681,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-17,16.853,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-18,16.933,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-19,15.208,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-20,14.517,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-21,14.273,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-22,14.615,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-23,14.643,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-24,14.285,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-25,13.415,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-26,13.081,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-27,12.854,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-28,12.958,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-29,13.262,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-09-30,13.213,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-01,12.752,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-02,12.942,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-03,12.859,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-04,13.23,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-05,13.574,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-06,13.54,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-07,13.732,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-08,14.415,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-09,13.74,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-10,13.367,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-11,12.604,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-12,13.133,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-13,13.304,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-14,13.288,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-15,13.299,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-16,13.291,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-17,12.795,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-18,12.124,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-19,12.288,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-20,12.335,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-21,12.298,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-22,12.216,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-23,11.825,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-24,11.409,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-25,10.815,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-26,10.601,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-27,10.213,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-28,9.949,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-29,9.608,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-30,9.927,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-10-31,9.751,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-01,9.592,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-02,10.304,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-03,10.402,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-04,10.598,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-05,10.693,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-06,10.582,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-07,10.399,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-08,10.098,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-09,9.719,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-10,9.922,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-11,10.303,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-12,9.948,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-13,9.815,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-14,9.16,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-15,8.615,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-16,9.111,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-17,8.351,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-18,8.341,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-19,9.033,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-20,8.941,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-21,8.498,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-22,8.658,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-23,9.073,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-24,8.935,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-25,8.923,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-26,8.529,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-27,8.401,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-28,8.043,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-29,8.073,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-11-30,8.194,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-12-01,8.465,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-12-02,8.817,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-12-03,8.761,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-12-04,8.964,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-12-05,9.174,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-12-06,8.433,49.025,-123.43,"ECCC"
"C46303 S. Georgia Strait",2023-12-07,8.165,49.025,-123.43,"ECCC"
