"year","Date","STN_ID","SSTP","lat","lon","source"
1989,1989-02-18,"C46181 Nanakwa Shoal",6.675,53.83,-128.8317,"DFO_MEDS"
1989,1989-02-19,"C46181 Nanakwa Shoal",6.2,53.83,-128.8317,"DFO_MEDS"
1989,1989-02-20,"C46181 Nanakwa Shoal",6.237,53.83,-128.8317,"DFO_MEDS"
1989,1989-02-21,"C46181 Nanakwa Shoal",6.589,53.83,-128.8317,"DFO_MEDS"
1989,1989-02-22,"C46181 Nanakwa Shoal",6.35,53.83,-128.8317,"DFO_MEDS"
1989,1989-02-23,"C46181 Nanakwa Shoal",6.5,53.83,-128.8317,"DFO_MEDS"
1989,1989-02-25,"C46181 Nanakwa Shoal",6.64,53.83,-128.8317,"DFO_MEDS"
1989,1989-02-26,"C46181 Nanakwa Shoal",6.45,53.83,-128.8317,"DFO_MEDS"
1989,1989-02-27,"C46181 Nanakwa Shoal",6.625,53.83,-128.8317,"DFO_MEDS"
1989,1989-02-28,"C46181 Nanakwa Shoal",6.467,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-01,"C46181 Nanakwa Shoal",6.463,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-02,"C46181 Nanakwa Shoal",6.537,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-03,"C46181 Nanakwa Shoal",6.133,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-04,"C46181 Nanakwa Shoal",6.525,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-05,"C46181 Nanakwa Shoal",6.6,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-06,"C46181 Nanakwa Shoal",6.45,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-07,"C46181 Nanakwa Shoal",6.05,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-08,"C46181 Nanakwa Shoal",4.825,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-09,"C46181 Nanakwa Shoal",6.071,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-10,"C46181 Nanakwa Shoal",6.133,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-11,"C46181 Nanakwa Shoal",6.245,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-12,"C46181 Nanakwa Shoal",6.338,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-13,"C46181 Nanakwa Shoal",6.4,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-14,"C46181 Nanakwa Shoal",6.312,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-15,"C46181 Nanakwa Shoal",6.26,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-16,"C46181 Nanakwa Shoal",6.257,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-17,"C46181 Nanakwa Shoal",6.038,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-18,"C46181 Nanakwa Shoal",6.062,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-19,"C46181 Nanakwa Shoal",6.8,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-20,"C46181 Nanakwa Shoal",6.175,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-21,"C46181 Nanakwa Shoal",6.411,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-22,"C46181 Nanakwa Shoal",6.467,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-23,"C46181 Nanakwa Shoal",6.4,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-24,"C46181 Nanakwa Shoal",6.5,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-25,"C46181 Nanakwa Shoal",6.6,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-26,"C46181 Nanakwa Shoal",6.5,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-27,"C46181 Nanakwa Shoal",6.433,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-28,"C46181 Nanakwa Shoal",6.475,53.83,-128.8317,"DFO_MEDS"
1989,1989-03-29,"C46181 Nanakwa Shoal",6.55,53.83,-128.8317,"DFO_MEDS"
1989,1989-04-23,"C46181 Nanakwa Shoal",9.517,53.83,-128.8317,"DFO_MEDS"
1989,1989-04-24,"C46181 Nanakwa Shoal",8.96,53.83,-128.8317,"DFO_MEDS"
1989,1989-04-25,"C46181 Nanakwa Shoal",9.367,53.83,-128.8317,"DFO_MEDS"
1989,1989-04-27,"C46181 Nanakwa Shoal",9.8,53.83,-128.8317,"DFO_MEDS"
1989,1989-04-28,"C46181 Nanakwa Shoal",9.486,53.83,-128.8317,"DFO_MEDS"
1989,1989-04-29,"C46181 Nanakwa Shoal",9.967,53.83,-128.8317,"DFO_MEDS"
1989,1989-04-30,"C46181 Nanakwa Shoal",10.457,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-01,"C46181 Nanakwa Shoal",10.838,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-02,"C46181 Nanakwa Shoal",10.575,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-03,"C46181 Nanakwa Shoal",10.967,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-04,"C46181 Nanakwa Shoal",10.85,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-05,"C46181 Nanakwa Shoal",11.2,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-06,"C46181 Nanakwa Shoal",10.733,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-07,"C46181 Nanakwa Shoal",11.24,53.83,-128.8317,"DFO_MEDS"
1989,1989-05-08,"C46181 Nanakwa Shoal",11.136,53.83,-128.8317,"DFO_MEDS"
