"STN_ID","Date","SSTP","lat","lon","source"
"C46304 Entrance English Bay",2023-08-29,16.973,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-08-30,16.649,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-08-31,17.08,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-01,16.664,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-02,16.863,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-03,16.621,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-04,15.562,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-05,16.012,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-06,16.377,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-07,16.374,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-08,16.45,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-09,17.812,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-11,17.822,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-12,16.972,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-13,16.711,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-14,16.337,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-15,16.11,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-16,16.25,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-17,16.038,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-18,14.75,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-19,14.137,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-20,14.258,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-21,14.721,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-22,14.081,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-23,14.827,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-24,14.257,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-25,14.256,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-26,13.54,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-27,13.512,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-28,13.373,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-29,13.174,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-09-30,13.119,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-01,13.05,49.30167,-123.357,"ECCC"
"C46304 Entrance English Bay",2023-10-02,12.692,49.30167,-123.357,"ECCC"
